pe_ctx,w_normalized,h_values,d_eff,n_eff
1.0377032168799724e-05,18.654461360788762,-5.761655003125275,6.18008540664884,6.467976736118218
1.0377032168799724e-05,20.863684920709936,-5.6320066805568905,5.615225264189128,6.748710434266712
1.0377032168799724e-05,12.712046657899805,-5.528751314503742,13.632749357547686,4.271466351622872
1.0377032168799724e-05,12.38491077214903,-5.623231872256222,14.073847062031856,3.48078060436042
1.0377032168799724e-05,12.86682052714778,-5.740902789734746,12.637595626450079,6.300431991468269
1.0377032168799724e-05,12.097753218154798,-5.615479767170859,12.72243973675831,6.25528491230191
1.0377032168799724e-05,12.40478774623169,-5.63478182930962,13.207178470756048,3.806536168077153
1.0377032168799724e-05,11.704625522585182,-5.7443639319597,13.105200230068743,3.5983033467922487
1.0377032168799724e-05,15.405464976317232,-5.5633965908775815,8.699100897437159,3.7331941511025524
1.0377032168799724e-05,13.794440195446905,-5.9244577085768615,10.256757583798827,4.5870310697883845
1.0377032168799724e-05,12.45166427270411,-5.685061926698062,14.399409560113238,4.686725199642586
1.0377032168799724e-05,16.860218311935295,-5.613548861699436,7.420850193830302,3.7389813095164675
1.0377032168799724e-05,11.58512426531306,-5.633140345868254,14.78710533042597,3.3409690495778355
1.0377032168799724e-05,12.40841374979493,-5.522742510120869,13.591796926033656,3.820784649230377
1.0377032168799724e-05,19.3359002215206,-5.623996995645467,5.7180268883582706,4.083114830448377
1.0377032168799724e-05,15.170387848634299,-5.619860763494543,10.54490089662913,5.3216297136706965
1.0377032168799724e-05,17.713035326270482,-5.686473150086931,6.502622301499025,3.859726849447489
1.0377032168799724e-05,10.863529043638374,-5.663930599043162,13.365274802786523,5.382384572096605
1.0377032168799724e-05,12.768708432640071,-5.6868666183718695,13.916726653358134,6.69636771426198
1.0377032168799724e-05,12.813269332591055,-5.577242342449775,12.326908308064485,4.679194510756087
1.0377032168799724e-05,12.136141513026045,-5.442682444778849,13.510866214313426,3.975258913165471
1.0377032168799724e-05,20.321883480800913,-5.840816374279043,5.65811516261495,4.756352583248324
1.0377032168799724e-05,17.722198189469534,-5.631839356877448,8.154396435945161,5.312308974804816
1.0377032168799724e-05,19.816253041630965,-5.570789942800665,5.694941041547659,3.3432521227162186
1.0377032168799724e-05,15.770399555465445,-5.488413009511151,6.615243528836752,6.584403280403964
1.0377032168799724e-05,17.31838305298416,-5.701084749656144,6.621545499928706,5.922860660667306
1.0377032168799724e-05,13.578353649923189,-5.621072148934456,10.27136700156378,6.903805016953267
1.0377032168799724e-05,13.167587135677973,-5.732675651871105,10.761344249106834,6.726922869792109
1.0377032168799724e-05,14.925272468426982,-5.800473227415728,8.032425116314204,4.7831009268496905
1.0377032168799724e-05,12.744544054625646,-5.665400628682481,13.968286346557843,3.979724835682555
1.0377032168799724e-05,15.467606273202062,-5.603640763720944,9.014386639620637,3.3577293739728185
1.0377032168799724e-05,16.0210781677204,-5.709828584230639,8.04138769415033,6.754110113685581
1.0377032168799724e-05,13.891718424054398,-5.729900054088871,11.890122627166583,3.1764342231596405
1.0377032168799724e-05,13.480526786556352,-5.615724814505685,12.335521318949976,5.042873472575007
1.0377032168799724e-05,12.363848585678326,-5.699384430280023,14.57846834447534,5.443993193500258
1.0377032168799724e-05,18.839124710755403,-5.615713027662395,6.1943068017083505,4.070508576705004
1.0377032168799724e-05,14.268503049877463,-5.656330793140883,10.17220776263709,4.830571089732031
1.0377032168799724e-05,13.213154260397053,-5.678034615612701,13.112138018594662,3.178816763303307
1.0377032168799724e-05,16.478161596443208,-5.578208201080761,7.6712819411079405,3.5242325001842087
1.0377032168799724e-05,10.586483059561173,-5.594965915626492,14.550168847782944,4.321647315809724
1.0377032168799724e-05,12.390993375134146,-5.5884414574199575,13.267052845412648,3.527132797146528
1.0377032168799724e-05,20.230079155167566,-5.597853629824082,5.102034258119926,6.370351903032233
1.0377032168799724e-05,12.120766959549675,-5.582896030354735,12.458272869835191,6.388846722851285
1.0377032168799724e-05,16.997124368694383,-5.627081982172171,7.332374151806086,5.313276055097349
1.0377032168799724e-05,13.758050816498939,-5.588809172466367,12.041982558295349,6.2451671848322565
1.0377032168799724e-05,15.174486412755964,-5.61810965889508,10.46811169652688,3.0957963102981645
1.0377032168799724e-05,14.105867879498218,-5.576836176703876,10.286403391029612,3.815503003153281
1.0377032168799724e-05,16.10746835791462,-5.566942555049374,7.683843827260082,3.189739700230729
1.0377032168799724e-05,16.90872116671604,-5.4405818034728135,6.268579924577492,6.3670090515343905
1.0377032168799724e-05,14.111661420784097,-5.593558861561402,11.2663397198306,4.521651202479722
1.0377032168799724e-05,16.867257234723635,-5.529125341819598,7.591996053354944,4.434960659812081
1.0377032168799724e-05,13.469889525594002,-5.587792371947412,10.04060766465406,6.110272536912312
1.0377032168799724e-05,16.178617952928825,-5.5911412584691,7.014887197768917,4.396640698831586
1.0377032168799724e-05,12.825561595985592,-5.731959573469597,11.926750743084384,6.241663479276427
