pe_ctx,w_normalized,h_values,d_eff,n_eff
1.0377032168799724e-05,14.97525083632647,-5.719200017824547,9.604834557254295,4.794398892663076
1.0377032168799724e-05,11.907031050827074,-5.597087743558059,11.736983035886892,5.748535126926674
1.0377032168799724e-05,14.000411749587455,-5.739857686812359,12.526735680361593,4.945781177280022
1.0377032168799724e-05,14.197476722899138,-5.831836414398792,11.863600129435708,5.877529749669636
1.0377032168799724e-05,13.541531240588249,-5.732271908548728,11.586619158908736,4.10190437900145
1.0377032168799724e-05,21.00165051592794,-5.568941843659992,5.038578876727388,3.6378044444088027
1.0377032168799724e-05,12.574614162725167,-5.5880698672731395,13.878260758322666,6.395490957855284
1.0377032168799724e-05,14.529548404730413,-5.626186990875868,9.093611271711104,5.811162602642245
1.0377032168799724e-05,11.640565757731878,-5.519900454505389,14.01788878394598,5.3477730796175305
1.0377032168799724e-05,13.292939846785929,-5.513344994330506,12.451913412446576,4.413367016184924
1.0377032168799724e-05,17.868349166738284,-5.6578058374276194,6.857565651262167,6.65771671857165
1.0377032168799724e-05,11.043079248192761,-5.661376576239092,13.714768507791351,3.5288504596029164
1.0377032168799724e-05,12.179828930656205,-5.732709875002693,14.29258449955875,6.828941667919528
1.0377032168799724e-05,14.706755780808848,-5.525287679456996,9.093089298468263,4.337919794238619
1.0377032168799724e-05,13.862570997164964,-5.589232742856647,11.443731221398673,5.557711293698182
1.0377032168799724e-05,15.414235635293306,-5.410930115590259,10.364110001255796,3.200441741445678
1.0377032168799724e-05,16.04176706402078,-5.636935484760133,8.98848945499446,4.120300872859721
1.0377032168799724e-05,11.031387454262557,-5.5193926461936655,14.249766279098562,4.848350526312909
1.0377032168799724e-05,13.836047596961587,-5.681060092722679,11.700450712695368,5.178455412301972
1.0377032168799724e-05,12.85592972849579,-5.757832610162308,11.052213803937763,4.031386570132112
1.0377032168799724e-05,20.6630443115887,-5.916473419007877,5.125168837208803,5.8190926874054485
1.0377032168799724e-05,13.063211571268024,-5.748446734474588,12.688773307808717,3.5871202646926683
1.0377032168799724e-05,15.372888297185732,-5.6570305527640885,8.453486419005902,6.4387152046443195
1.0377032168799724e-05,14.15457501862053,-5.7036138416676625,10.726748383208069,6.947724358547784
1.0377032168799724e-05,14.12858418004895,-5.62018432581362,9.309000349140526,6.3576550938557475
1.0377032168799724e-05,14.965778014910004,-5.568476672012529,9.599560978630217,3.0416794077672193
1.0377032168799724e-05,14.436392407969107,-5.585226025582883,9.464298397486687,6.275296555724804
1.0377032168799724e-05,14.047080881256111,-5.609482065369561,11.091659725777255,6.797461582057753
1.0377032168799724e-05,14.506500791271723,-5.817343527800376,10.302569286971497,4.410654589557666
1.0377032168799724e-05,16.164053869102144,-5.641591533442455,9.67633789538939,6.317890123850508
1.0377032168799724e-05,14.936019452704635,-5.667320365860033,8.576217444735851,6.350617901586126
1.0377032168799724e-05,12.297159213078725,-5.556847986785326,12.883477277273695,3.6543482225897703
1.0377032168799724e-05,12.571684738553746,-5.596094428925227,14.665357515418409,5.104651478092363
1.0377032168799724e-05,18.258811285810427,-5.5416972726839635,6.517328303298098,5.589183678178415
1.0377032168799724e-05,17.07191497592033,-5.403314071731205,7.754069871688722,5.170258383104864
1.0377032168799724e-05,18.03332296782734,-5.73447189155862,6.827947157695863,4.97957947090467
1.0377032168799724e-05,12.14727792924512,-5.733406092529624,14.511694138847535,6.806054468792045
1.0377032168799724e-05,13.717545334448964,-5.73926154198597,13.951789570716816,4.187368505211323
1.0377032168799724e-05,12.019771918283945,-5.642226376128948,13.819688821228373,4.931174180663632
1.0377032168799724e-05,18.11329783634159,-5.501179442192011,6.645796717993495,5.416140624839657
1.0377032168799724e-05,16.10493157075996,-5.656539528447896,9.313135402463955,3.147107201080656
1.0377032168799724e-05,13.44480306806098,-5.724268387055762,14.305496801286267,4.739370651936522
1.0377032168799724e-05,14.319613462779706,-5.705603339189303,10.801022804537237,4.612302779236572
1.0377032168799724e-05,15.95887408621796,-5.750059025813463,8.082326976067915,5.777149648051537
1.0377032168799724e-05,17.28162469432575,-5.734554434079887,7.348448512396274,6.577359356360557
1.0377032168799724e-05,12.052539820617634,-5.754899511787128,14.293278937903453,5.863710044872425
1.0377032168799724e-05,15.170209206035143,-5.80263791395673,9.590214954604267,6.282890738521239
1.0377032168799724e-05,17.072714538774246,-5.700370035217427,8.345192546102696,4.52988863446785
1.0377032168799724e-05,13.636830524883207,-5.831827553663703,11.645724281694648,5.163907007172562
1.0377032168799724e-05,11.61281454728317,-5.682643335249464,14.285064560521057,6.319217919340604
1.0377032168799724e-05,13.190342072902595,-5.6399730006309285,11.113744990201111,4.910603497182254
1.0377032168799724e-05,12.374232837669792,-5.808744594804637,12.550306393622819,6.220300446126041
1.0377032168799724e-05,16.269363989842226,-5.586432263509439,7.675825096456861,3.0388019831787356
1.0377032168799724e-05,12.977212187580927,-5.781490605682156,13.071131374513966,3.8587521827912727
1.0377032168799724e-05,17.110275252428607,-5.636714877150924,7.642620286010084,5.88772663162071
1.0377032168799724e-05,13.42994359069301,-5.667871422742692,11.041704827284846,4.632978377117853
1.0377032168799724e-05,17.447130451199364,-5.65891870675599,7.320159073602638,5.267798528253053
1.0377032168799724e-05,14.447284367990388,-5.669034827069243,9.525999205765121,6.111747192121571
1.0377032168799724e-05,16.51740247066559,-5.587079312899502,7.842733992438957,3.0111436564589145
1.0377032168799724e-05,19.09175440586547,-5.537383891865006,5.58428773304631,5.620275129092047
1.0377032168799724e-05,14.781044414910303,-5.6399383264874965,11.110456079764088,5.765299197087206
1.0377032168799724e-05,20.06236705790863,-5.619210755777369,6.367125322266949,6.683212157170278
1.0377032168799724e-05,19.477148046574587,-5.614727467861301,5.585792521746856,3.813366440475588
1.0377032168799724e-05,14.30124955035373,-5.764836043893222,10.033801757438052,5.499737027521353
1.0377032168799724e-05,11.628536427797165,-5.644017853599005,14.416459532985037,6.143371055193075
1.0377032168799724e-05,12.591582988920756,-5.669918722078521,13.219776052192273,4.070750501415223
1.0377032168799724e-05,11.726193657826466,-5.547427402823706,13.480374920648025,3.4255751704645414
1.0377032168799724e-05,13.565525542795454,-5.585151337185826,12.062405155441272,6.634785024751324
1.0377032168799724e-05,13.129100382572725,-5.536731474780948,14.258176592209844,6.801525585076812
1.0377032168799724e-05,15.936661212486412,-5.720166114395818,8.671823070077908,6.428254993856329
1.0377032168799724e-05,16.94669692146636,-5.58217273652296,7.988658786089272,5.740287304376215
1.0377032168799724e-05,11.963192806777904,-5.833778860403799,13.43586371771768,5.96089047612455
1.0377032168799724e-05,18.155969788761823,-5.560724972719038,6.08874296130948,3.6959428207415796
1.0377032168799724e-05,18.43883639093633,-5.533692608754592,6.587618845866968,5.843375929993583
1.0377032168799724e-05,16.3135006314192,-5.6822498603606295,8.208659362986104,3.070866088917933
1.0377032168799724e-05,13.058263844426309,-5.643751583813632,10.991197089036584,5.254787738891011
1.0377032168799724e-05,12.164105416001163,-5.701316041646566,11.183894163306977,6.574129489251353
1.0377032168799724e-05,12.760449672844533,-5.586425928641613,13.63050972370059,5.862504864605884
1.0377032168799724e-05,12.439288597431071,-5.460730580866394,11.637339336028566,4.559465031562853
1.0377032168799724e-05,14.99178513083004,-5.782565157147046,9.636108701122687,3.8900983679711585
1.0377032168799724e-05,17.191590994342803,-5.598681196225407,7.147408748883314,4.1183154085026805
1.0377032168799724e-05,13.289772651381922,-5.563634001449751,14.507529106526352,5.368017456639038
1.0377032168799724e-05,14.231091094317396,-5.568928100939534,10.380423627222374,4.571361356714896
1.0377032168799724e-05,13.651859782043598,-5.856532918452708,13.56906517635414,3.8695781816342576
1.0377032168799724e-05,14.260170139515752,-5.6961228087020075,11.788800565164157,3.564688094382485
1.0377032168799724e-05,17.400093533155875,-5.54060039377225,6.030552900201017,6.3977780883739195
1.0377032168799724e-05,16.543101793873507,-5.5559325015958425,6.8283931608066695,4.4029578973442565
1.0377032168799724e-05,15.408739899184404,-5.614111121721534,10.72238925691903,6.832036629976908
1.0377032168799724e-05,19.64357015225385,-5.790421334088998,5.123790072789552,3.738879110591694
1.0377032168799724e-05,14.076948228030231,-5.569328565633973,10.593613929508624,3.937439210344564
1.0377032168799724e-05,14.01976661550237,-5.609773265376475,9.007508146480875,4.1690432477147965
1.0377032168799724e-05,14.344299366475974,-5.694254379240414,11.572723729071548,3.9204822456464496
1.0377032168799724e-05,12.937675146715621,-5.735876697759242,12.208289486801522,6.659498830278137
1.0377032168799724e-05,15.951245019248915,-5.79460749214,7.8783971884719435,6.9580550971248405
1.0377032168799724e-05,13.145679884612369,-5.651087834824766,12.411755041855779,5.953449645823817
1.0377032168799724e-05,12.81651354967173,-5.767619176957376,11.897610671186941,3.4724544412433747
1.0377032168799724e-05,13.606548205330618,-5.534998175667581,10.675132987067114,4.888796356858499
1.0377032168799724e-05,12.699031487705465,-5.642450530481028,14.494553076312025,4.746978315629763
1.0377032168799724e-05,16.71563174431587,-5.737673452037471,7.34158263369118,4.286887197340107
1.0377032168799724e-05,15.008825387521178,-5.6611846040596685,9.742407508783304,5.874151539536136
0.0054954674954674956,1.9379567714450399,-1.4971459073692195,10.506309193924732,3.5564686734093343
0.0054954674954674956,1.6894224856677242,-1.382120886167389,10.067774515451436,3.6188640321044065
0.0054954674954674956,1.5853228118970615,-1.420562960140407,13.62149222885797,6.216981994924913
0.0054954674954674956,1.5950000928857861,-1.4308340301727218,13.66792377164375,3.251571180553955
0.0054954674954674956,2.6193642400993964,-1.523290341657889,5.165964348567385,4.376703487876652
0.0054954674954674956,1.4713574301319805,-1.4972545225942264,14.5451911626147,6.406428190455641
0.0054954674954674956,1.9496922798443683,-1.5139164632287156,8.498005224892616,4.2587272311543565
0.0054954674954674956,1.4798295262346177,-1.4621802832255921,14.3038969315007,6.488313328073357
0.0054954674954674956,1.989954953649286,-1.4374474215184507,8.32454681399895,3.343317690107425
0.0054954674954674956,1.6220485874219512,-1.3592542072167635,10.712398690335984,6.384457885992074
0.0054954674954674956,1.5518744138018197,-1.4851986266729358,10.758279727201836,4.918320834109064
0.0054954674954674956,1.5903718033358385,-1.5054899040063103,11.91734625899297,5.7730588178737925
0.0054954674954674956,2.42363295096532,-1.548919198304129,5.709918928630994,4.93207455024006
0.0054954674954674956,1.793054814022959,-1.2744473167595944,9.907559197016411,5.008671965775809
0.0054954674954674956,2.125357189791331,-1.4828950141594959,7.999805937658605,5.0001022254204255
0.0054954674954674956,2.0664063227217357,-1.3743795842507405,8.426278173932662,6.818571009692265
0.0054954674954674956,2.6013419610583903,-1.6069508158131032,5.987259873867443,5.442658171751921
0.0054954674954674956,1.8184227764376901,-1.5768343661239688,9.396054191973832,5.629076415916586
0.0054954674954674956,1.4250079838582737,-1.5056866308594725,14.528488100194568,6.5630741159943415
0.0054954674954674956,1.9983277722766064,-1.5028848854843815,9.496511221066864,4.599605250040666
0.0054954674954674956,1.567462501684541,-1.5179627750836377,13.163924495833495,3.583308954818113
0.0054954674954674956,1.7955515314881223,-1.4041643584217849,8.317854594522405,6.300747705446398
0.0054954674954674956,1.8773031085123408,-1.579458493076158,8.063213317198379,5.060461547456292
0.0054954674954674956,1.6812854253041385,-1.5327319548719653,11.761473705480508,3.9607740432599017
0.0054954674954674956,1.549053522096237,-1.3252123626183407,11.064388130788778,3.7516121627562495
0.0054954674954674956,1.7510803931345904,-1.4218398816859528,9.66291574421505,3.3759518394743204
0.0054954674954674956,2.449896385049566,-1.3760115678312441,5.195511489760705,6.543826138597491
0.0054954674954674956,1.6338465664897075,-1.4538767810393725,11.355918901665042,6.624696754162265
0.0054954674954674956,1.5937100991810529,-1.3913211255755087,12.762589858412651,5.985734331402531
0.0054954674954674956,2.000205197528431,-1.418048257283179,9.08684606757385,6.310297614291687
0.0054954674954674956,1.4904808097398499,-1.281905535537483,14.261245216567728,3.9436158767387837
0.0054954674954674956,2.515153874669145,-1.574840425692033,5.167826203789261,4.377305786901934
0.0054954674954674956,2.215279939123749,-1.443065807140655,7.085287907539505,6.2521003955074
0.0054954674954674956,1.8162138312552498,-1.5170915855404545,10.00426674468951,5.724790065599845
0.0054954674954674956,1.8619003519534403,-1.4319241923533275,9.899802472800705,5.775049177550994
0.0054954674954674956,1.9799981443854782,-1.5495769368496883,8.02287204704247,6.0073556488052
0.0054954674954674956,2.3738838968661407,-1.4456827114764437,5.788991413804646,6.132251474661773
0.0054954674954674956,1.6664753159141519,-1.5533098770744316,11.869782582053515,6.528681844460381
0.0054954674954674956,1.7193573266311728,-1.6132981480042201,10.896652176367551,4.9026376767686966
0.0054954674954674956,1.8537740725634888,-1.5964613312627238,9.469749539595782,6.71996198197739
0.0054954674954674956,1.534855362039561,-1.5102864337158393,13.10860809090658,3.9139634195726667
0.0054954674954674956,1.8680111760199953,-1.499896199370751,8.389675625439075,3.213675556625439
0.0054954674954674956,1.9147146120628504,-1.4890099994901516,9.433092961951035,6.926217671925628
0.0054954674954674956,2.095187341695552,-1.5972951335550174,7.33665724876626,6.256135788462357
0.0054954674954674956,2.2192129074640246,-1.4199161757984877,6.600648472506776,3.228062892363201
0.0054954674954674956,1.4693857715993643,-1.389027179691839,14.46977645912753,6.064492114732939
0.0054954674954674956,2.2274719615904304,-1.504821584441397,5.580333279903132,3.222283289860785
0.0054954674954674956,1.8825694020527526,-1.3674955114102418,8.782512246277392,6.972174905897845
0.0054954674954674956,2.549417383890965,-1.533224524853118,5.837647196944422,3.8028761333803596
0.0054954674954674956,1.7004974545691232,-1.4255100104722822,11.910657320419526,5.850728074615686
0.0054954674954674956,1.7059606672214027,-1.5949881738536498,10.791382658329514,6.128280424047249
0.0054954674954674956,2.034647889038697,-1.4848905798196699,6.363683866547505,5.339923580499131
0.0054954674954674956,1.8937500932283335,-1.529742322486939,8.999772896163456,3.575529849908855
0.0054954674954674956,1.6100229625343732,-1.6332249806170644,13.563125059294965,6.138541853993938
0.0054954674954674956,1.3519030295907717,-1.4178426347055515,14.983915095023212,6.689558129617789
0.0054954674954674956,1.8835882757805669,-1.4011396575639212,9.303207796118663,6.42351362750303
0.0054954674954674956,2.3837063723258973,-1.3944108917664566,5.83164184255296,4.477263426353785
0.0054954674954674956,1.7217718722084387,-1.558474638895289,11.58580605273972,6.228584114220263
0.0054954674954674956,1.434027250660021,-1.4349900193514402,12.267656237267417,6.189197895207535
0.0054954674954674956,1.8895095844246836,-1.574854947425963,9.21979191826726,5.464797729334695
0.0054954674954674956,1.6083727381406048,-1.5102477092341318,12.855886905937641,5.4195689045142
0.0054954674954674956,1.7857210752526065,-1.6306847113801257,11.016920374910468,3.8909651840834454
0.0054954674954674956,2.0047312272856677,-1.501285098190738,7.608388996128014,5.243417687634879
0.0054954674954674956,1.8074561878188506,-1.5560253935790238,11.428654558600998,6.326899524230322
0.0054954674954674956,1.5781401096034184,-1.6190004133388272,14.154505106299283,6.992322380628712
0.0054954674954674956,1.6993781673911923,-1.368408211076099,10.959864758734046,4.179933589349257
0.0054954674954674956,1.540243318137355,-1.4087062699253556,14.709069709397081,4.003306963215564
0.0054954674954674956,1.5687677798491317,-1.450333327219081,13.990717461153604,4.755170757161039
0.0054954674954674956,1.826163128378493,-1.1837425185890553,10.461429366063477,4.071565549015788
0.0054954674954674956,1.5384967904634053,-1.2897234039422893,13.652374835080396,3.1904018359659645
0.0054954674954674956,1.7217260286592808,-1.4657640053848795,10.374529160162442,5.777747372709795
0.0054954674954674956,1.8989449662471618,-1.6041417765396961,8.401506853070854,5.123914814270774
0.0054954674954674956,1.9530596276609422,-1.326353672092384,8.769227714015216,3.458401703344368
0.0054954674954674956,2.4019755206653537,-1.4442019329138711,5.758310675152138,5.519537332049911
0.0054954674954674956,1.4017247075071457,-1.4860638920684601,14.28030618161608,3.8578860703008706
0.0054954674954674956,1.8067953604341231,-1.4703240109164561,10.193250548775783,6.885949500190506
0.0054954674954674956,1.5139044906648127,-1.4640049688889174,14.717330621000977,6.04807215501254
0.0054954674954674956,1.4947982472809016,-1.7075019859467013,12.974719315273155,3.3150587981504276
0.0054954674954674956,1.5424170836888587,-1.4740150147140276,14.6214819950164,5.629180922512386
0.0054954674954674956,1.4683419761928775,-1.3708772234544584,13.607451422291327,6.797042644688709
0.0054954674954674956,1.7214834382610344,-1.3791212338551342,10.00855083874703,6.390802840624106
0.0054954674954674956,2.0840703552563045,-1.4255507495344002,8.213923779457602,3.276403015341867
0.0054954674954674956,2.1733519086315263,-1.358658687487446,6.326927973982799,5.047010902245063
0.0054954674954674956,2.025197284022818,-1.4963131214001895,8.135794520907584,5.689917370555806
0.0054954674954674956,2.0015134139859883,-1.5029073015408179,7.213059399218658,5.459217438018584
0.0054954674954674956,1.7519450774855803,-1.6153714495474103,10.84931036501369,3.024866894617162
0.0054954674954674956,1.8480297532667376,-1.6958324025220954,10.483914495815565,5.050867522196642
0.0054954674954674956,2.213995242481429,-1.3759076447998788,7.5356733124466215,3.1996297814417614
0.0054954674954674956,1.540280185902481,-1.474529339725029,14.236629214332757,4.276809358179673
0.0054954674954674956,1.7118968589452443,-1.4030678729174049,10.275014104438572,4.144786466653769
0.0054954674954674956,1.4179777024163573,-1.4752944673585242,14.861738078621169,3.2538908228483683
0.0054954674954674956,1.9723091400190877,-1.587043064674914,8.380442443903103,3.3660001524767393
0.0054954674954674956,2.0101413696225996,-1.4537841475288826,7.902414934869641,4.114048713967064
0.0054954674954674956,1.8774448234163,-1.5539517022678138,9.516745901847337,4.082207108531298
0.0054954674954674956,2.4164177767723616,-1.579548491194792,6.408159124551468,3.2864528702820364
0.0054954674954674956,1.9831709362713277,-1.2942642014914292,8.375993483343205,5.148052043249153
0.0054954674954674956,1.798223981331487,-1.4259559819175982,8.266553939970535,3.8477480164256246
