pe_ctx,w_normalized,h_values,d_eff,n_eff
1.0377032168799724e-05,21.283351237366222,-5.4529066986594374,5.139448947999151,5.474774307046012
1.0377032168799724e-05,19.503900254484027,-5.741018546859566,6.277886800774945,4.00474845733244
1.0377032168799724e-05,12.700091397689693,-5.659627847129869,11.640603130135206,6.001902380369696
1.0377032168799724e-05,17.649985812492307,-5.600685502823316,7.649134023598584,5.741183810468531
1.0377032168799724e-05,17.642171351058064,-5.688538493506507,6.779713738632549,5.132795130364753
1.0377032168799724e-05,13.757961486526996,-5.665113570692707,10.949145025196376,5.292061302596789
1.0377032168799724e-05,15.10779144142832,-5.766125459632286,9.578584756126983,5.297052378524567
1.0377032168799724e-05,17.229850494777832,-5.774265213657382,7.432628092301046,6.987691286049805
1.0377032168799724e-05,12.806216125222477,-5.6113338285133265,13.767218746754455,3.323314809368175
1.0377032168799724e-05,19.95073379485103,-5.642962684975525,5.705837189833383,4.338634838436869
1.0377032168799724e-05,18.90931316835309,-5.6370441887344525,5.976672913534516,5.965577860732333
1.0377032168799724e-05,15.842218476671711,-5.670000363744409,7.756813282911585,6.936959661680485
1.0377032168799724e-05,18.133850107707747,-5.661421653692208,7.7505054868040535,6.608702121562645
1.0377032168799724e-05,16.038395668159374,-5.555366119621407,7.2023699826920895,4.798693228822776
1.0377032168799724e-05,16.98560787424731,-5.645970738784756,7.468484284307588,5.067869090018002
1.0377032168799724e-05,12.348659493331578,-5.711800467394702,11.636808629648465,3.7938436175017367
1.0377032168799724e-05,19.38705938310016,-5.6328767751853785,6.4342744501402205,6.909509602277581
1.0377032168799724e-05,14.489303556513333,-5.526521804240615,12.191860403597248,4.971353525647336
1.0377032168799724e-05,11.216342495425362,-5.598715691482861,13.210175910370106,4.695509117221224
1.0377032168799724e-05,16.757350156457335,-5.707748189056722,7.188784461598815,3.8576126427958077
1.0377032168799724e-05,14.298982065115982,-5.608466762569957,10.325337699551856,6.870478271510208
1.0377032168799724e-05,14.816369932977624,-5.816088878322082,8.604234759573725,3.725446905242584
1.0377032168799724e-05,11.565555961372636,-5.6395778848151785,13.770726393616592,4.619838249268803
1.0377032168799724e-05,13.085700631085002,-5.653984718187311,14.72743829991016,5.941629382768376
1.0377032168799724e-05,11.990121795566452,-5.548245757427929,13.902961674339192,6.796241239011168
1.0377032168799724e-05,18.95459327270893,-5.725861779410279,6.1716177426724395,3.4565223571482924
1.0377032168799724e-05,16.536886779314937,-5.683451829815979,8.464339226842812,5.47586294709256
1.0377032168799724e-05,16.638965513166745,-5.698232946714272,8.301431063702424,6.216566302509904
1.0377032168799724e-05,15.739671713414323,-5.710462413582498,9.283843970640572,5.662711576792998
